,confidence,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
27866,9,56,7,3,23,0,15,15,9,20,0.0
27867,9,56,7,3,23,0,15,15,3,23,1.0
27868,9,56,7,3,23,0,15,15,6,29,2.0
27869,8,56,7,3,23,0,15,15,6,23,3.0
27870,9,56,7,3,23,0,15,15,3,23,4.0
27871,9,56,7,3,23,0,15,15,9,20,5.0
27872,9,56,7,3,23,0,15,15,6,23,6.0
27873,9,56,7,3,23,0,15,15,3,20,7.0
27874,9,56,7,3,23,0,15,15,3,26,8.0
27875,9,56,7,3,23,0,15,15,3,20,9.0
27876,9,56,7,3,23,0,15,15,3,20,10.0
27877,9,56,7,3,23,0,15,15,3,26,11.0
27878,9,56,7,3,23,0,15,15,3,20,12.0
27879,9,56,7,3,23,0,15,15,3,26,13.0
27880,9,56,7,3,23,0,15,15,6,23,14.0
27921,3,56,8,3,18,1,18,5,6,24,0.0
27922,9,56,8,3,18,1,18,5,6,21,1.0
27923,9,56,8,3,18,1,18,5,3,18,2.0
27924,9,56,8,3,18,1,18,5,3,18,3.0
27925,9,56,8,3,18,1,18,5,9,24,4.0
27962,9,56,9,6,18,0,12,10,18,12,0.0
27963,9,56,9,6,18,0,12,10,6,30,1.0
27964,9,56,9,6,18,0,12,10,6,18,2.0
27965,9,56,9,6,18,0,12,10,6,18,3.0
27966,9,56,9,6,18,0,12,10,6,30,4.0
27967,9,56,9,6,18,0,12,10,12,18,5.0
27968,9,56,9,6,18,0,12,10,18,30,6.0
27969,9,56,9,6,18,0,12,10,12,18,7.0
27970,9,56,9,6,18,0,12,10,6,30,8.0
27971,9,56,9,6,18,0,12,10,6,18,9.0
28011,2,56,10,3,28,0,9,5,6,31,0.0
28013,10,56,10,3,28,0,9,5,6,31,2.0
28014,10,56,10,3,28,0,9,5,3,28,3.0
28015,10,56,10,3,28,0,9,5,9,25,4.0
28053,5,57,0,3,23,1,9,5,3,26,0.0
28054,10,57,0,3,23,1,9,5,3,29,1.0
28055,10,57,0,3,23,1,9,5,6,26,2.0
28056,10,57,0,3,23,1,9,5,9,29,3.0
28104,4,57,1,6,18,0,18,5,6,24,0.0
28106,10,57,1,6,18,0,18,5,18,30,2.0
28107,10,57,1,6,18,0,18,5,12,30,3.0
28108,10,57,1,6,18,0,18,5,18,30,4.0
28175,2,57,3,3,18,0,15,15,6,21,0.0
28176,3,57,3,3,18,0,15,15,6,21,1.0
28177,0,57,3,3,18,0,15,15,3,18,2.0
28178,5,57,3,3,18,0,15,15,6,24,3.0
28179,2,57,3,3,18,0,15,15,6,21,4.0
28180,3,57,3,3,18,0,15,15,3,18,5.0
28181,6,57,3,3,18,0,15,15,3,24,6.0
28182,5,57,3,3,18,0,15,15,3,18,7.0
28183,7,57,3,3,18,0,15,15,9,24,8.0
28184,2,57,3,3,18,0,15,15,3,18,9.0
28185,4,57,3,3,18,0,15,15,3,18,10.0
28186,10,57,3,3,18,0,15,15,9,24,11.0
28187,6,57,3,3,18,0,15,15,3,24,12.0
28188,8,57,3,3,18,0,15,15,9,24,13.0
28189,2,57,3,3,18,0,15,15,6,21,14.0
28224,2,57,4,3,23,1,12,10,3,26,0.0
28225,2,57,4,3,23,1,12,10,6,23,1.0
28226,1,57,4,3,23,1,12,10,3,26,2.0
28227,1,57,4,3,23,1,12,10,3,26,3.0
28228,3,57,4,3,23,1,12,10,3,26,4.0
28229,2,57,4,3,23,1,12,10,3,26,5.0
28230,5,57,4,3,23,1,12,10,3,23,6.0
28231,1,57,4,3,23,1,12,10,3,26,7.0
28232,5,57,4,3,23,1,12,10,6,26,8.0
28273,10,57,5,6,28,0,9,10,6,34,0.0
28274,10,57,5,6,28,0,9,10,12,40,1.0
28275,1,57,5,6,28,0,9,10,6,28,2.0
28276,10,57,5,6,28,0,9,10,18,40,3.0
28277,10,57,5,6,28,0,9,10,12,34,4.0
28278,10,57,5,6,28,0,9,10,18,40,5.0
28279,10,57,5,6,28,0,9,10,6,34,6.0
28280,10,57,5,6,28,0,9,10,18,40,7.0
28281,8,57,5,6,28,0,9,10,12,34,8.0
28282,10,57,5,6,28,0,9,10,6,40,9.0
28366,1,57,7,3,28,0,18,10,6,34,0.0
28367,6,57,7,3,28,0,18,10,6,34,1.0
28368,7,57,7,3,28,0,18,10,3,34,2.0
28369,6,57,7,3,28,0,18,10,6,34,3.0
28370,1,57,7,3,28,0,18,10,9,34,4.0
28371,1,57,7,3,28,0,18,10,9,34,5.0
28372,1,57,7,3,28,0,18,10,6,34,6.0
28373,0,57,7,3,28,0,18,10,3,34,7.0
28374,3,57,7,3,28,0,18,10,9,34,8.0
28402,3,57,8,3,23,1,12,15,6,26,0.0
28403,1,57,8,3,23,1,12,15,3,29,1.0
28404,3,57,8,3,23,1,12,15,3,20,2.0
28405,10,57,8,3,23,1,12,15,6,26,3.0
28406,10,57,8,3,23,1,12,15,3,26,4.0
28407,10,57,8,3,23,1,12,15,3,26,5.0
28409,2,57,8,3,23,1,12,15,3,29,7.0
28410,1,57,8,3,23,1,12,15,6,26,8.0
28411,6,57,8,3,23,1,12,15,3,20,9.0
28412,10,57,8,3,23,1,12,15,9,29,10.0
28413,10,57,8,3,23,1,12,15,9,29,11.0
28414,6,57,8,3,23,1,12,15,3,20,12.0
28415,10,57,8,3,23,1,12,15,6,29,13.0
28416,5,57,8,3,23,1,12,15,3,29,14.0
28455,10,57,9,6,28,0,18,5,6,34,0.0
28456,6,57,9,6,28,0,18,5,6,34,1.0
28457,7,57,9,6,28,0,18,5,18,40,2.0
28458,5,57,9,6,28,0,18,5,6,22,3.0
28459,4,57,9,6,28,0,18,5,6,34,4.0
28499,5,57,10,6,18,0,15,15,6,30,0.0
28500,5,57,10,6,18,0,15,15,6,30,1.0
28501,5,57,10,6,18,0,15,15,6,18,2.0
28502,5,57,10,6,18,0,15,15,6,18,3.0
28503,5,57,10,6,18,0,15,15,12,30,4.0
28504,0,57,10,6,18,0,15,15,6,18,5.0
28505,5,57,10,6,18,0,15,15,6,18,6.0
28506,5,57,10,6,18,0,15,15,6,18,7.0
28507,5,57,10,6,18,0,15,15,12,30,8.0
28508,2,57,10,6,18,0,15,15,12,24,9.0
28509,2,57,10,6,18,0,15,15,12,24,10.0
28510,0,57,10,6,18,0,15,15,6,18,11.0
28511,5,57,10,6,18,0,15,15,12,30,12.0
28512,0,57,10,6,18,0,15,15,6,18,13.0
28513,1,57,10,6,18,0,15,15,6,18,14.0
28545,2,58,0,6,28,0,9,15,6,28,0.0
28547,7,58,0,6,28,0,9,15,18,40,2.0
28548,4,58,0,6,28,0,9,15,12,22,3.0
28549,4,58,0,6,28,0,9,15,6,28,4.0
28550,0,58,0,6,28,0,9,15,12,34,5.0
28551,0,58,0,6,28,0,9,15,6,22,6.0
28552,2,58,0,6,28,0,9,15,6,28,7.0
28553,7,58,0,6,28,0,9,15,18,40,8.0
28554,0,58,0,6,28,0,9,15,12,34,9.0
28555,4,58,0,6,28,0,9,15,6,28,10.0
28556,4,58,0,6,28,0,9,15,12,40,11.0
28557,0,58,0,6,28,0,9,15,12,40,12.0
28558,0,58,0,6,28,0,9,15,12,40,13.0
28559,4,58,0,6,28,0,9,15,6,28,14.0
28600,0,58,1,3,23,1,12,5,9,29,0.0
28602,6,58,1,3,23,1,12,5,3,26,2.0
28603,6,58,1,3,23,1,12,5,3,20,3.0
28604,8,58,1,3,23,1,12,5,3,26,4.0
28645,0,58,2,3,18,0,15,5,9,15,0.0
28646,2,58,2,3,18,0,15,5,6,18,1.0
28647,8,58,2,3,18,0,15,5,6,21,2.0
28648,0,58,2,3,18,0,15,5,3,18,3.0
28649,0,58,2,3,18,0,15,5,3,18,4.0
28682,6,58,3,6,28,1,15,5,6,28,0.0
28683,1,58,3,6,28,1,15,5,12,34,1.0
28684,3,58,3,6,28,1,15,5,6,28,2.0
28685,8,58,3,6,28,1,15,5,6,40,3.0
28686,10,58,3,6,28,1,15,5,12,34,4.0
28755,0,58,5,3,23,0,9,10,9,29,0.0
28756,0,58,5,3,23,0,9,10,3,20,1.0
28757,2,58,5,3,23,0,9,10,3,23,2.0
28758,1,58,5,3,23,0,9,10,6,29,3.0
28759,0,58,5,3,23,0,9,10,6,26,4.0
28760,0,58,5,3,23,0,9,10,3,23,5.0
28761,0,58,5,3,23,0,9,10,6,29,6.0
28762,0,58,5,3,23,0,9,10,9,29,7.0
28763,0,58,5,3,23,0,9,10,3,26,8.0
28764,0,58,5,3,23,0,9,10,3,23,9.0
28848,0,58,7,3,23,1,18,15,3,29,0.0
28849,0,58,7,3,23,1,18,15,6,29,1.0
28850,3,58,7,3,23,1,18,15,9,29,2.0
28852,3,58,7,3,23,1,18,15,3,29,4.0
28853,2,58,7,3,23,1,18,15,9,29,5.0
28854,3,58,7,3,23,1,18,15,3,20,6.0
28856,3,58,7,3,23,1,18,15,3,29,8.0
28857,4,58,7,3,23,1,18,15,3,23,9.0
28858,6,58,7,3,23,1,18,15,3,29,10.0
28859,4,58,7,3,23,1,18,15,3,29,11.0
28860,4,58,7,3,23,1,18,15,3,26,12.0
28861,0,58,7,3,23,1,18,15,3,23,13.0
28862,4,58,7,3,23,1,18,15,6,29,14.0
28902,4,58,8,6,28,0,15,10,12,40,0.0
28903,4,58,8,6,28,0,15,10,6,28,1.0
28904,0,58,8,6,28,0,15,10,6,34,2.0
28905,3,58,8,6,28,0,15,10,6,34,3.0
28906,3,58,8,6,28,0,15,10,6,34,4.0
28907,2,58,8,6,28,0,15,10,12,40,5.0
28908,4,58,8,6,28,0,15,10,6,28,6.0
28909,6,58,8,6,28,0,15,10,12,34,7.0
28910,4,58,8,6,28,0,15,10,12,40,8.0
28911,8,58,8,6,28,0,15,10,6,34,9.0
28946,0,58,9,3,23,1,12,10,9,29,0.0
28947,10,58,9,3,23,1,12,10,3,26,1.0
28948,2,58,9,3,23,1,12,10,3,23,2.0
28949,2,58,9,3,23,1,12,10,6,26,3.0
28950,10,58,9,3,23,1,12,10,3,23,4.0
28951,7,58,9,3,23,1,12,10,6,29,5.0
28952,4,58,9,3,23,1,12,10,6,26,6.0
28953,5,58,9,3,23,1,12,10,3,23,7.0
28954,7,58,9,3,23,1,12,10,3,26,8.0
28955,7,58,9,3,23,1,12,10,6,26,9.0
28988,3,58,10,3,18,0,12,15,3,24,0.0
28989,0,58,10,3,18,0,12,15,6,18,1.0
28990,3,58,10,3,18,0,12,15,9,15,2.0
28991,3,58,10,3,18,0,12,15,3,18,3.0
28992,3,58,10,3,18,0,12,15,3,18,4.0
28993,2,58,10,3,18,0,12,15,6,24,5.0
28994,4,58,10,3,18,0,12,15,3,21,6.0
28995,2,58,10,3,18,0,12,15,6,24,7.0
28996,4,58,10,3,18,0,12,15,9,24,8.0
28997,7,58,10,3,18,0,12,15,9,24,9.0
28999,5,58,10,3,18,0,12,15,3,24,11.0
29000,5,58,10,3,18,0,12,15,3,24,12.0
29001,6,58,10,3,18,0,12,15,9,24,13.0
29002,0,58,10,3,18,0,12,15,6,24,14.0
29037,6,59,0,6,28,0,9,10,12,34,0.0
29038,5,59,0,6,28,0,9,10,12,34,1.0
29039,6,59,0,6,28,0,9,10,18,40,2.0
29040,0,59,0,6,28,0,9,10,6,22,3.0
29041,5,59,0,6,28,0,9,10,12,34,4.0
29042,3,59,0,6,28,0,9,10,6,40,5.0
29043,0,59,0,6,28,0,9,10,6,22,6.0
29044,10,59,0,6,28,0,9,10,18,40,7.0
29045,8,59,0,6,28,0,9,10,12,34,8.0
29046,3,59,0,6,28,0,9,10,6,40,9.0
29092,0,59,1,3,23,1,12,10,3,26,0.0
29093,0,59,1,3,23,1,12,10,9,29,1.0
29094,0,59,1,3,23,1,12,10,6,29,2.0
29095,0,59,1,3,23,1,12,10,3,26,3.0
29097,0,59,1,3,23,1,12,10,3,23,5.0
29098,0,59,1,3,23,1,12,10,6,26,6.0
29099,0,59,1,3,23,1,12,10,9,29,7.0
29100,0,59,1,3,23,1,12,10,3,29,8.0
29101,0,59,1,3,23,1,12,10,3,23,9.0
29142,6,59,2,6,18,1,9,5,12,24,1.0
29143,2,59,2,6,18,1,9,5,12,30,2.0
29144,5,59,2,6,18,1,9,5,6,24,3.0
29145,8,59,2,6,18,1,9,5,18,30,4.0
29197,0,59,3,3,23,0,18,15,6,29,0.0
29198,0,59,3,3,23,0,18,15,6,29,1.0
29199,0,59,3,3,23,0,18,15,6,20,2.0
29200,2,59,3,3,23,0,18,15,3,23,3.0
29201,1,59,3,3,23,0,18,15,6,29,4.0
29202,2,59,3,3,23,0,18,15,9,29,5.0
29203,1,59,3,3,23,0,18,15,3,23,6.0
29204,1,59,3,3,23,0,18,15,3,20,7.0
29205,1,59,3,3,23,0,18,15,9,29,8.0
29206,1,59,3,3,23,0,18,15,3,20,9.0
29207,1,59,3,3,23,0,18,15,6,29,10.0
29208,0,59,3,3,23,0,18,15,3,23,11.0
29209,1,59,3,3,23,0,18,15,3,20,12.0
29210,1,59,3,3,23,0,18,15,9,29,13.0
29211,1,59,3,3,23,0,18,15,3,23,14.0
29243,3,59,4,3,28,1,12,15,6,31,0.0
29244,3,59,4,3,28,1,12,15,3,25,1.0
29245,3,59,4,3,28,1,12,15,9,25,2.0
29246,4,59,4,3,28,1,12,15,6,25,3.0
29247,4,59,4,3,28,1,12,15,9,25,4.0
29248,1,59,4,3,28,1,12,15,3,28,5.0
29249,1,59,4,3,28,1,12,15,6,31,6.0
29250,0,59,4,3,28,1,12,15,3,31,7.0
29251,0,59,4,3,28,1,12,15,6,34,8.0
29252,2,59,4,3,28,1,12,15,9,34,9.0
29253,6,59,4,3,28,1,12,15,3,25,10.0
29254,4,59,4,3,28,1,12,15,3,25,11.0
29255,0,59,4,3,28,1,12,15,6,34,12.0
29256,0,59,4,3,28,1,12,15,3,31,13.0
29257,0,59,4,3,28,1,12,15,6,28,14.0
29290,5,59,5,6,18,0,12,15,6,24,0.0
29291,6,59,5,6,18,0,12,15,6,24,1.0
29292,4,59,5,6,18,0,12,15,6,24,2.0
29293,4,59,5,6,18,0,12,15,6,24,3.0
29294,2,59,5,6,18,0,12,15,6,24,4.0
29295,0,59,5,6,18,0,12,15,12,18,5.0
29296,2,59,5,6,18,0,12,15,6,24,6.0
29297,1,59,5,6,18,0,12,15,18,30,7.0
29298,1,59,5,6,18,0,12,15,6,24,8.0
29299,1,59,5,6,18,0,12,15,12,30,9.0
29300,2,59,5,6,18,0,12,15,18,30,10.0
29301,1,59,5,6,18,0,12,15,12,30,11.0
29302,0,59,5,6,18,0,12,15,12,18,12.0
29303,1,59,5,6,18,0,12,15,6,24,13.0
29304,0,59,5,6,18,0,12,15,18,30,14.0
29377,4,59,7,3,23,0,15,5,9,29,0.0
29378,4,59,7,3,23,0,15,5,3,26,1.0
29379,6,59,7,3,23,0,15,5,6,29,2.0
29380,1,59,7,3,23,0,15,5,3,23,3.0
29417,1,59,8,3,18,0,18,10,3,18,0.0
29418,0,59,8,3,18,0,18,10,3,15,1.0
29419,1,59,8,3,18,0,18,10,9,24,2.0
29420,2,59,8,3,18,0,18,10,6,24,3.0
29421,1,59,8,3,18,0,18,10,3,21,4.0
29422,1,59,8,3,18,0,18,10,6,24,5.0
29423,5,59,8,3,18,0,18,10,3,21,6.0
29424,6,59,8,3,18,0,18,10,9,24,7.0
29425,0,59,8,3,18,0,18,10,3,18,8.0
29426,0,59,8,3,18,0,18,10,6,21,9.0
29459,5,59,9,6,28,1,18,5,12,34,0.0
29461,10,59,9,6,28,1,18,5,18,40,2.0
29462,7,59,9,6,28,1,18,5,6,34,3.0
29463,10,59,9,6,28,1,18,5,12,40,4.0
29532,10,60,0,6,18,0,12,15,18,30,0.0
29533,10,60,0,6,18,0,12,15,18,30,1.0
29534,10,60,0,6,18,0,12,15,12,30,2.0
29535,4,60,0,6,18,0,12,15,12,24,3.0
29536,6,60,0,6,18,0,12,15,6,18,4.0
29537,10,60,0,6,18,0,12,15,12,30,5.0
29538,4,60,0,6,18,0,12,15,6,18,6.0
29539,10,60,0,6,18,0,12,15,18,30,7.0
29540,6,60,0,6,18,0,12,15,6,18,8.0
29541,10,60,0,6,18,0,12,15,18,30,9.0
29542,9,60,0,6,18,0,12,15,18,30,10.0
29543,9,60,0,6,18,0,12,15,12,30,11.0
29544,6,60,0,6,18,0,12,15,6,18,12.0
29545,3,60,0,6,18,0,12,15,12,24,13.0
29546,10,60,0,6,18,0,12,15,18,30,14.0
29576,7,60,1,3,28,1,9,15,3,25,0.0
29577,8,60,1,3,28,1,9,15,6,34,1.0
29578,8,60,1,3,28,1,9,15,3,31,2.0
29579,8,60,1,3,28,1,9,15,3,31,3.0
29580,8,60,1,3,28,1,9,15,3,31,4.0
29582,8,60,1,3,28,1,9,15,6,31,6.0
29583,7,60,1,3,28,1,9,15,9,25,7.0
29584,7,60,1,3,28,1,9,15,3,25,8.0
29585,8,60,1,3,28,1,9,15,6,31,9.0
29586,8,60,1,3,28,1,9,15,3,31,10.0
29587,7,60,1,3,28,1,9,15,6,31,11.0
29588,7,60,1,3,28,1,9,15,3,25,12.0
29589,6,60,1,3,28,1,9,15,6,34,13.0
29590,9,60,1,3,28,1,9,15,3,31,14.0
29636,6,60,2,6,23,0,12,5,6,35,0.0
29637,7,60,2,6,23,0,12,5,12,29,1.0
29638,8,60,2,6,23,0,12,5,18,35,2.0
29639,6,60,2,6,23,0,12,5,6,29,3.0
29640,6,60,2,6,23,0,12,5,6,23,4.0
29684,4,60,3,3,23,1,18,10,6,26,0.0
29685,7,60,3,3,23,1,18,10,6,29,1.0
29686,6,60,3,3,23,1,18,10,3,26,2.0
29687,9,60,3,3,23,1,18,10,3,29,3.0
29688,8,60,3,3,23,1,18,10,3,29,4.0
29689,8,60,3,3,23,1,18,10,9,29,5.0
29690,9,60,3,3,23,1,18,10,6,29,6.0
29692,8,60,3,3,23,1,18,10,9,29,8.0
29693,9,60,3,3,23,1,18,10,9,29,9.0
29795,9,60,6,3,18,1,18,10,9,24,0.0
29797,6,60,6,3,18,1,18,10,3,24,2.0
29798,9,60,6,3,18,1,18,10,9,24,3.0
29799,9,60,6,3,18,1,18,10,6,24,4.0
29800,9,60,6,3,18,1,18,10,6,24,5.0
29801,8,60,6,3,18,1,18,10,9,24,6.0
29802,8,60,6,3,18,1,18,10,6,21,7.0
29803,8,60,6,3,18,1,18,10,6,24,8.0
29804,8,60,6,3,18,1,18,10,6,24,9.0
29839,9,60,7,6,28,0,15,5,6,28,0.0
29840,9,60,7,6,28,0,15,5,6,34,1.0
29841,8,60,7,6,28,0,15,5,6,28,2.0
29842,10,60,7,6,28,0,15,5,12,40,3.0
29843,10,60,7,6,28,0,15,5,12,40,4.0
29875,3,60,8,6,23,0,9,5,12,35,0.0
29877,4,60,8,6,23,0,9,5,18,35,2.0
29878,4,60,8,6,23,0,9,5,6,23,3.0
29879,5,60,8,6,23,0,9,5,6,35,4.0
29926,6,60,9,3,18,1,18,10,3,24,0.0
29927,7,60,9,3,18,1,18,10,9,24,1.0
29928,5,60,9,3,18,1,18,10,3,21,2.0
29929,7,60,9,3,18,1,18,10,6,21,3.0
29930,4,60,9,3,18,1,18,10,6,15,4.0
29931,6,60,9,3,18,1,18,10,3,18,5.0
29932,5,60,9,3,18,1,18,10,3,21,6.0
29933,6,60,9,3,18,1,18,10,3,18,7.0
29934,4,60,9,3,18,1,18,10,6,15,8.0
29935,5,60,9,3,18,1,18,10,3,18,9.0
29975,4,60,10,3,23,1,15,15,3,23,0.0
29976,6,60,10,3,23,1,15,15,9,29,1.0
29977,5,60,10,3,23,1,15,15,6,26,2.0
29978,4,60,10,3,23,1,15,15,9,29,3.0
29980,4,60,10,3,23,1,15,15,9,29,5.0
29981,6,60,10,3,23,1,15,15,3,23,6.0
29982,6,60,10,3,23,1,15,15,3,26,7.0
29983,6,60,10,3,23,1,15,15,3,23,8.0
29984,5,60,10,3,23,1,15,15,6,23,9.0
29986,7,60,10,3,23,1,15,15,6,26,11.0
29987,4,60,10,3,23,1,15,15,6,23,12.0
29988,6,60,10,3,23,1,15,15,6,26,13.0
30053,7,61,1,3,18,1,9,10,9,24,0.0
30054,8,61,1,3,18,1,9,10,9,24,1.0
30055,0,61,1,3,18,1,9,10,3,18,2.0
30056,6,61,1,3,18,1,9,10,6,21,3.0
30057,8,61,1,3,18,1,9,10,9,24,4.0
30058,10,61,1,3,18,1,9,10,3,21,5.0
30059,7,61,1,3,18,1,9,10,9,15,6.0
30060,9,61,1,3,18,1,9,10,3,21,7.0
30061,4,61,1,3,18,1,9,10,3,18,8.0
30062,9,61,1,3,18,1,9,10,3,21,9.0
30142,8,61,3,3,28,0,18,5,6,25,1.0
30143,8,61,3,3,28,0,18,5,3,25,2.0
30144,9,61,3,3,28,0,18,5,9,34,3.0
30145,7,61,3,3,28,0,18,5,3,34,4.0
30180,0,61,4,6,18,1,15,15,6,18,0.0
30181,5,61,4,6,18,1,15,15,18,30,1.0
30182,3,61,4,6,18,1,15,15,12,24,2.0
30183,4,61,4,6,18,1,15,15,6,24,3.0
30184,7,61,4,6,18,1,15,15,12,12,4.0
30185,4,61,4,6,18,1,15,15,12,24,5.0
30186,9,61,4,6,18,1,15,15,6,30,6.0
30187,2,61,4,6,18,1,15,15,18,12,7.0
30188,4,61,4,6,18,1,15,15,6,18,8.0
30189,8,61,4,6,18,1,15,15,6,18,9.0
30190,9,61,4,6,18,1,15,15,6,18,10.0
30191,3,61,4,6,18,1,15,15,6,12,11.0
30192,5,61,4,6,18,1,15,15,12,24,12.0
30193,8,61,4,6,18,1,15,15,6,30,13.0
30194,3,61,4,6,18,1,15,15,6,18,14.0
30232,0,61,5,3,23,0,15,10,3,29,0.0
30233,8,61,5,3,23,0,15,10,6,29,1.0
30235,9,61,5,3,23,0,15,10,9,29,3.0
30236,6,61,5,3,23,0,15,10,9,29,4.0
30237,8,61,5,3,23,0,15,10,6,26,5.0
30238,5,61,5,3,23,0,15,10,9,29,6.0
30239,3,61,5,3,23,0,15,10,3,20,7.0
30240,4,61,5,3,23,0,15,10,3,20,8.0
30241,9,61,5,3,23,0,15,10,9,29,9.0
30276,0,61,6,6,28,0,12,5,12,28,0.0
30277,10,61,6,6,28,0,12,5,12,34,1.0
30278,7,61,6,6,28,0,12,5,18,40,2.0
30279,2,61,6,6,28,0,12,5,12,40,3.0
30280,4,61,6,6,28,0,12,5,6,28,4.0
30315,3,61,7,3,18,1,9,15,3,18,0.0
30316,8,61,7,3,18,1,9,15,3,18,1.0
30318,5,61,7,3,18,1,9,15,9,15,3.0
30320,1,61,7,3,18,1,9,15,3,24,5.0
30321,7,61,7,3,18,1,9,15,3,18,6.0
30322,8,61,7,3,18,1,9,15,3,15,7.0
30323,5,61,7,3,18,1,9,15,6,24,8.0
30324,3,61,7,3,18,1,9,15,3,15,9.0
30326,5,61,7,3,18,1,9,15,9,15,11.0
30327,7,61,7,3,18,1,9,15,3,15,12.0
30328,5,61,7,3,18,1,9,15,6,24,13.0
30329,3,61,7,3,18,1,9,15,3,21,14.0
30367,3,61,8,6,23,1,9,10,18,35,0.0
30368,7,61,8,6,23,1,9,10,12,29,1.0
30369,10,61,8,6,23,1,9,10,12,23,2.0
30370,1,61,8,6,23,1,9,10,6,29,3.0
30371,6,61,8,6,23,1,9,10,12,29,4.0
30372,8,61,8,6,23,1,9,10,6,23,5.0
30373,10,61,8,6,23,1,9,10,6,29,6.0
30374,1,61,8,6,23,1,9,10,18,17,7.0
30375,8,61,8,6,23,1,9,10,6,23,8.0
30376,6,61,8,6,23,1,9,10,12,23,9.0
30422,2,61,9,3,28,0,12,5,9,34,0.0
30423,2,61,9,3,28,0,12,5,3,31,1.0
30424,1,61,9,3,28,0,12,5,6,31,2.0
30425,3,61,9,3,28,0,12,5,3,28,3.0
30426,3,61,9,3,28,0,12,5,6,34,4.0
30464,1,61,10,3,23,0,12,15,3,29,0.0
30465,5,61,10,3,23,0,12,15,9,20,1.0
30466,6,61,10,3,23,0,12,15,9,20,2.0
30467,4,61,10,3,23,0,12,15,6,29,3.0
30468,2,61,10,3,23,0,12,15,6,23,4.0
30469,2,61,10,3,23,0,12,15,6,26,5.0
30470,5,61,10,3,23,0,12,15,9,29,6.0
30471,0,61,10,3,23,0,12,15,3,20,7.0
30472,6,61,10,3,23,0,12,15,3,29,8.0
30473,4,61,10,3,23,0,12,15,6,26,9.0
30474,3,61,10,3,23,0,12,15,3,26,10.0
30477,2,61,10,3,23,0,12,15,3,29,13.0
30478,2,61,10,3,23,0,12,15,6,29,14.0
30513,3,62,0,6,18,0,9,15,12,30,0.0
30514,5,62,0,6,18,0,9,15,6,24,1.0
30515,6,62,0,6,18,0,9,15,12,30,2.0
30516,8,62,0,6,18,0,9,15,6,24,3.0
30517,7,62,0,6,18,0,9,15,6,30,4.0
30518,6,62,0,6,18,0,9,15,18,30,5.0
30519,5,62,0,6,18,0,9,15,6,18,6.0
30520,7,62,0,6,18,0,9,15,12,24,7.0
30521,7,62,0,6,18,0,9,15,6,24,8.0
30522,6,62,0,6,18,0,9,15,6,18,9.0
30523,6,62,0,6,18,0,9,15,12,24,10.0
30524,6,62,0,6,18,0,9,15,6,18,11.0
30525,8,62,0,6,18,0,9,15,6,24,12.0
30526,10,62,0,6,18,0,9,15,12,24,13.0
30527,9,62,0,6,18,0,9,15,12,24,14.0
30568,0,62,1,3,28,1,12,5,6,31,0.0
30569,10,62,1,3,28,1,12,5,3,25,1.0
30570,10,62,1,3,28,1,12,5,3,31,2.0
30571,10,62,1,3,28,1,12,5,3,31,3.0
30613,5,62,2,3,23,0,15,10,3,26,0.0
30614,9,62,2,3,23,0,15,10,3,20,1.0
30615,10,62,2,3,23,0,15,10,9,29,2.0
30616,10,62,2,3,23,0,15,10,6,29,3.0
30617,10,62,2,3,23,0,15,10,6,20,4.0
30618,7,62,2,3,23,0,15,10,3,20,5.0
30619,8,62,2,3,23,0,15,10,3,20,6.0
30620,0,62,2,3,23,0,15,10,6,26,7.0
30621,1,62,2,3,23,0,15,10,6,26,8.0
30622,7,62,2,3,23,0,15,10,9,29,9.0
30654,0,62,3,6,23,1,9,5,6,23,0.0
30655,10,62,3,6,23,1,9,5,18,17,1.0
30656,6,62,3,6,23,1,9,5,6,23,2.0
30658,10,62,3,6,23,1,9,5,12,35,4.0
30699,10,62,4,6,28,1,12,15,12,40,0.0
30700,9,62,4,6,28,1,12,15,12,22,1.0
30701,10,62,4,6,28,1,12,15,18,40,2.0
30702,10,62,4,6,28,1,12,15,18,40,3.0
30703,8,62,4,6,28,1,12,15,18,40,4.0
30704,10,62,4,6,28,1,12,15,6,40,5.0
30705,5,62,4,6,28,1,12,15,12,40,6.0
30706,10,62,4,6,28,1,12,15,18,40,7.0
30707,7,62,4,6,28,1,12,15,18,40,8.0
30708,10,62,4,6,28,1,12,15,12,22,9.0
30709,10,62,4,6,28,1,12,15,6,28,10.0
30710,10,62,4,6,28,1,12,15,12,22,11.0
30711,10,62,4,6,28,1,12,15,6,28,12.0
30712,10,62,4,6,28,1,12,15,6,40,13.0
30713,8,62,4,6,28,1,12,15,12,22,14.0
30752,6,62,5,3,18,0,12,15,3,15,1.0
30754,4,62,5,3,18,0,12,15,6,24,3.0
30755,3,62,5,3,18,0,12,15,3,21,4.0
30756,0,62,5,3,18,0,12,15,3,18,5.0
30757,10,62,5,3,18,0,12,15,6,24,6.0
30758,7,62,5,3,18,0,12,15,6,15,7.0
30759,5,62,5,3,18,0,12,15,3,21,8.0
30760,10,62,5,3,18,0,12,15,3,24,9.0
30761,10,62,5,3,18,0,12,15,3,24,10.0
30762,7,62,5,3,18,0,12,15,9,24,11.0
30763,10,62,5,3,18,0,12,15,9,24,12.0
