,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
29408,1,59,8,3,18,0,18,10,6,24,9
29409,1,59,8,3,18,0,18,10,6,24,10
29411,1,59,8,3,18,0,18,10,9,24,12
29412,0,59,8,3,18,0,18,10,6,15,13
29414,1,59,8,3,18,0,18,10,9,24,15
29415,1,59,8,3,18,0,18,10,3,21,16
29430,1,59,8,3,18,0,18,10,6,21,21
29432,0,59,8,3,18,0,18,10,3,15,23
29433,0,59,8,3,18,0,18,10,3,21,24
29435,0,59,8,3,18,0,18,10,3,21,26
29441,0,59,9,6,28,1,18,5,12,28,0
29442,1,59,9,6,28,1,18,5,6,34,1
29443,1,59,9,6,28,1,18,5,6,40,2
29444,1,59,9,6,28,1,18,5,18,40,3
29445,1,59,9,6,28,1,18,5,18,40,4
29447,1,59,9,6,28,1,18,5,6,34,6
29449,1,59,9,6,28,1,18,5,6,40,8
29450,1,59,9,6,28,1,18,5,18,40,9
29452,1,59,9,6,28,1,18,5,6,40,11
29453,1,59,9,6,28,1,18,5,6,40,12
29455,1,59,9,6,28,1,18,5,18,40,14
29456,1,59,9,6,28,1,18,5,12,40,15
29457,1,59,9,6,28,1,18,5,6,40,16
29470,1,59,9,6,28,1,18,5,18,40,19
29473,1,59,9,6,28,1,18,5,6,40,22
29474,1,59,9,6,28,1,18,5,6,28,23
29475,1,59,9,6,28,1,18,5,6,34,24
29483,0,59,10,3,18,0,15,0,3,18,0
29485,1,59,10,3,18,0,15,0,9,24,2
29486,1,59,10,3,18,0,15,0,6,24,3
29487,1,59,10,3,18,0,15,0,6,21,4
29489,1,59,10,3,18,0,15,0,3,18,6
29490,0,59,10,3,18,0,15,0,9,15,7
29493,1,59,10,3,18,0,15,0,6,21,10
29494,1,59,10,3,18,0,15,0,3,21,11
29497,0,59,10,3,18,0,15,0,3,15,14
29505,1,59,10,3,18,0,15,0,9,24,17
29506,1,59,10,3,18,0,15,0,6,21,18
29508,1,59,10,3,18,0,15,0,3,21,20
29509,1,59,10,3,18,0,15,0,9,24,21
29510,1,59,10,3,18,0,15,0,6,24,22
29512,1,59,10,3,18,0,15,0,3,24,24
29514,0,59,10,3,18,0,15,0,3,21,26
29520,0,60,0,6,18,0,12,15,12,12,0
29521,0,60,0,6,18,0,12,15,12,18,1
29522,1,60,0,6,18,0,12,15,18,30,2
29524,0,60,0,6,18,0,12,15,6,12,4
29525,1,60,0,6,18,0,12,15,12,24,5
29526,1,60,0,6,18,0,12,15,18,30,6
29527,1,60,0,6,18,0,12,15,12,24,7
29529,0,60,0,6,18,0,12,15,6,18,9
29548,0,60,0,6,18,0,12,15,12,12,13
29551,1,60,0,6,18,0,12,15,12,30,16
29552,1,60,0,6,18,0,12,15,12,24,17
29553,1,60,0,6,18,0,12,15,12,30,18
29555,1,60,0,6,18,0,12,15,18,30,20
29556,1,60,0,6,18,0,12,15,18,30,21
29557,1,60,0,6,18,0,12,15,12,24,22
29559,1,60,0,6,18,0,12,15,18,30,24
29560,1,60,0,6,18,0,12,15,6,24,25
29567,0,60,1,3,28,1,9,15,3,25,0
29568,1,60,1,3,28,1,9,15,6,34,1
29569,1,60,1,3,28,1,9,15,3,28,2
29571,1,60,1,3,28,1,9,15,3,31,4
29572,0,60,1,3,28,1,9,15,3,31,5
29573,1,60,1,3,28,1,9,15,3,31,6
29574,1,60,1,3,28,1,9,15,6,31,7
29597,0,60,1,3,28,1,9,15,3,25,10
29599,1,60,1,3,28,1,9,15,3,31,12
29600,1,60,1,3,28,1,9,15,6,31,13
29603,1,60,1,3,28,1,9,15,9,34,16
29604,0,60,1,3,28,1,9,15,3,31,17
29605,1,60,1,3,28,1,9,15,9,34,18
29606,1,60,1,3,28,1,9,15,9,34,19
29609,0,60,1,3,28,1,9,15,3,31,22
29610,1,60,1,3,28,1,9,15,6,34,23
29612,1,60,1,3,28,1,9,15,3,31,25
29613,0,60,1,3,28,1,9,15,3,25,26
29619,0,60,2,6,23,0,12,5,6,23,0
29620,1,60,2,6,23,0,12,5,18,35,1
29621,0,60,2,6,23,0,12,5,12,17,2
29623,1,60,2,6,23,0,12,5,6,29,4
29624,1,60,2,6,23,0,12,5,6,35,5
29626,0,60,2,6,23,0,12,5,6,23,7
29627,1,60,2,6,23,0,12,5,6,29,8
29628,1,60,2,6,23,0,12,5,6,23,9
29629,0,60,2,6,23,0,12,5,6,29,10
29648,1,60,2,6,23,0,12,5,18,35,14
29649,1,60,2,6,23,0,12,5,6,35,15
29651,1,60,2,6,23,0,12,5,18,35,17
29653,0,60,2,6,23,0,12,5,6,23,19
29654,1,60,2,6,23,0,12,5,18,35,20
29655,1,60,2,6,23,0,12,5,12,35,21
29657,0,60,2,6,23,0,12,5,6,29,23
29658,1,60,2,6,23,0,12,5,12,29,24
29659,1,60,2,6,23,0,12,5,12,35,25
29666,1,60,3,3,23,1,18,10,6,26,0
29668,0,60,3,3,23,1,18,10,6,23,2
29669,1,60,3,3,23,1,18,10,3,26,3
29671,1,60,3,3,23,1,18,10,9,29,5
29672,0,60,3,3,23,1,18,10,6,23,6
29673,1,60,3,3,23,1,18,10,3,26,7
29675,1,60,3,3,23,1,18,10,3,29,9
29676,1,60,3,3,23,1,18,10,9,29,10
29679,1,60,3,3,23,1,18,10,3,23,13
29680,1,60,3,3,23,1,18,10,6,29,14
29681,1,60,3,3,23,1,18,10,6,29,15
29696,1,60,3,3,23,1,18,10,6,26,20
29697,1,60,3,3,23,1,18,10,3,29,21
29699,1,60,3,3,23,1,18,10,6,29,23
29702,1,60,3,3,23,1,18,10,9,29,26
29708,1,60,4,6,28,0,15,0,12,34,0
29709,0,60,4,6,28,0,15,0,6,28,1
29710,1,60,4,6,28,0,15,0,6,40,2
29711,1,60,4,6,28,0,15,0,12,40,3
29712,1,60,4,6,28,0,15,0,12,34,4
29715,1,60,4,6,28,0,15,0,6,34,7
29716,1,60,4,6,28,0,15,0,6,34,8
29717,1,60,4,6,28,0,15,0,12,34,9
29719,0,60,4,6,28,0,15,0,6,34,11
29720,0,60,4,6,28,0,15,0,6,34,12
29721,0,60,4,6,28,0,15,0,18,22,13
29725,0,60,4,6,28,0,15,0,6,34,17
29726,1,60,4,6,28,0,15,0,12,34,18
29728,0,60,4,6,28,0,15,0,18,22,20
29729,1,60,4,6,28,0,15,0,12,34,21
29730,1,60,4,6,28,0,15,0,12,34,22
29733,1,60,4,6,28,0,15,0,12,40,25
29734,0,60,4,6,28,0,15,0,6,22,26
29740,0,60,5,3,18,1,12,0,3,15,0
29741,1,60,5,3,18,1,12,0,3,18,1
29742,1,60,5,3,18,1,12,0,3,24,2
29743,0,60,5,3,18,1,12,0,6,15,3
29744,1,60,5,3,18,1,12,0,9,24,4
29746,0,60,5,3,18,1,12,0,3,21,6
29747,1,60,5,3,18,1,12,0,3,18,7
29749,1,60,5,3,18,1,12,0,9,24,9
29751,1,60,5,3,18,1,12,0,3,21,11
29758,1,60,5,3,18,1,12,0,3,18,13
29761,1,60,5,3,18,1,12,0,9,24,16
29762,1,60,5,3,18,1,12,0,9,24,17
29764,1,60,5,3,18,1,12,0,6,21,19
29766,1,60,5,3,18,1,12,0,6,21,21
29768,1,60,5,3,18,1,12,0,6,21,23
29769,1,60,5,3,18,1,12,0,3,21,24
29771,1,60,5,3,18,1,12,0,9,24,26
29778,1,60,6,3,18,1,18,10,3,21,1
29779,0,60,6,3,18,1,18,10,6,15,2
29780,1,60,6,3,18,1,18,10,6,24,3
29782,0,60,6,3,18,1,18,10,9,15,5
29783,1,60,6,3,18,1,18,10,6,21,6
29785,1,60,6,3,18,1,18,10,3,24,8
29788,1,60,6,3,18,1,18,10,6,21,11
29789,1,60,6,3,18,1,18,10,6,24,12
29791,1,60,6,3,18,1,18,10,3,21,14
29794,1,60,6,3,18,1,18,10,3,21,17
29811,1,60,6,3,18,1,18,10,6,24,19
29814,1,60,6,3,18,1,18,10,9,24,22
29815,1,60,6,3,18,1,18,10,6,24,23
29817,1,60,6,3,18,1,18,10,3,24,25
29818,1,60,6,3,18,1,18,10,3,18,26
29824,0,60,7,6,28,0,15,5,18,22,0
29825,1,60,7,6,28,0,15,5,6,34,1
29826,1,60,7,6,28,0,15,5,6,28,2
29827,1,60,7,6,28,0,15,5,6,34,3
29829,1,60,7,6,28,0,15,5,12,40,5
29830,1,60,7,6,28,0,15,5,6,28,6
29831,1,60,7,6,28,0,15,5,12,34,7
29834,1,60,7,6,28,0,15,5,18,40,10
29835,1,60,7,6,28,0,15,5,6,28,11
29836,1,60,7,6,28,0,15,5,6,40,12
29851,1,60,7,6,28,0,15,5,12,40,17
29852,1,60,7,6,28,0,15,5,6,28,18
29853,1,60,7,6,28,0,15,5,18,40,19
29855,1,60,7,6,28,0,15,5,6,34,21
29857,1,60,7,6,28,0,15,5,12,34,23
29858,1,60,7,6,28,0,15,5,12,40,24
29860,1,60,7,6,28,0,15,5,12,34,26
29866,1,60,8,6,23,0,9,5,6,29,0
29867,0,60,8,6,23,0,9,5,18,17,1
29868,0,60,8,6,23,0,9,5,12,23,2
29869,1,60,8,6,23,0,9,5,18,35,3
29870,1,60,8,6,23,0,9,5,6,35,4
29872,1,60,8,6,23,0,9,5,6,35,6
29873,1,60,8,6,23,0,9,5,12,35,7
29882,1,60,8,6,23,0,9,5,12,29,11
29883,1,60,8,6,23,0,9,5,12,29,12
29885,1,60,8,6,23,0,9,5,6,35,14
29887,1,60,8,6,23,0,9,5,18,35,16
29888,1,60,8,6,23,0,9,5,18,35,17
29889,1,60,8,6,23,0,9,5,12,35,18
29890,1,60,8,6,23,0,9,5,12,35,19
29893,1,60,8,6,23,0,9,5,6,23,22
29894,1,60,8,6,23,0,9,5,6,35,23
29895,1,60,8,6,23,0,9,5,12,35,24
29896,1,60,8,6,23,0,9,5,18,35,25
29903,1,60,9,3,18,1,18,10,3,21,0
29904,0,60,9,3,18,1,18,10,3,18,1
29905,1,60,9,3,18,1,18,10,9,24,2
29906,1,60,9,3,18,1,18,10,3,24,3
29908,0,60,9,3,18,1,18,10,6,15,5
29909,1,60,9,3,18,1,18,10,9,24,6
29910,0,60,9,3,18,1,18,10,6,15,7
29912,0,60,9,3,18,1,18,10,3,18,9
29913,1,60,9,3,18,1,18,10,3,24,10
29915,1,60,9,3,18,1,18,10,3,18,12
29916,0,60,9,3,18,1,18,10,3,18,13
29920,1,60,9,3,18,1,18,10,3,18,17
29943,0,60,9,3,18,1,18,10,3,21,20
29945,1,60,9,3,18,1,18,10,6,24,22
29948,1,60,9,3,18,1,18,10,6,24,25
29949,1,60,9,3,18,1,18,10,9,24,26
29956,0,60,10,3,23,1,15,15,3,20,1
29957,1,60,10,3,23,1,15,15,3,29,2
29958,1,60,10,3,23,1,15,15,6,29,3
29959,1,60,10,3,23,1,15,15,6,26,4
29961,1,60,10,3,23,1,15,15,6,26,6
29963,0,60,10,3,23,1,15,15,3,26,8
29966,1,60,10,3,23,1,15,15,3,23,11
29967,1,60,10,3,23,1,15,15,3,26,12
29996,0,60,10,3,23,1,15,15,6,23,16
29998,1,60,10,3,23,1,15,15,3,26,18
29999,1,60,10,3,23,1,15,15,6,26,19
30001,1,60,10,3,23,1,15,15,6,26,21
30003,0,60,10,3,23,1,15,15,3,26,23
30004,0,60,10,3,23,1,15,15,6,23,24
30005,1,60,10,3,23,1,15,15,6,29,25
30012,0,61,0,6,23,0,18,0,6,23,0
30013,1,61,0,6,23,0,18,0,12,35,1
30014,1,61,0,6,23,0,18,0,6,35,2
30015,0,61,0,6,23,0,18,0,6,17,3
30016,0,61,0,6,23,0,18,0,6,17,4
30018,1,61,0,6,23,0,18,0,12,35,6
30019,1,61,0,6,23,0,18,0,12,35,7
30022,1,61,0,6,23,0,18,0,6,29,10
30023,0,61,0,6,23,0,18,0,6,17,11
30025,1,61,0,6,23,0,18,0,12,35,13
30026,0,61,0,6,23,0,18,0,6,17,14
30027,1,61,0,6,23,0,18,0,6,35,15
30028,1,61,0,6,23,0,18,0,6,29,16
30031,0,61,0,6,23,0,18,0,6,17,19
30035,0,61,0,6,23,0,18,0,6,29,23
30037,0,61,0,6,23,0,18,0,18,17,25
30038,0,61,0,6,23,0,18,0,6,29,26
30044,0,61,1,3,18,1,9,10,6,15,0
30045,1,61,1,3,18,1,9,10,3,18,1
30046,1,61,1,3,18,1,9,10,9,24,2
30048,1,61,1,3,18,1,9,10,6,24,4
30049,1,61,1,3,18,1,9,10,6,21,5
30050,1,61,1,3,18,1,9,10,3,18,6
30051,1,61,1,3,18,1,9,10,9,24,7
30065,1,61,1,3,18,1,9,10,3,18,11
30067,0,61,1,3,18,1,9,10,9,15,13
30068,0,61,1,3,18,1,9,10,3,18,14
30069,1,61,1,3,18,1,9,10,3,18,15
30071,1,61,1,3,18,1,9,10,3,18,17
30073,1,61,1,3,18,1,9,10,6,24,19
30074,1,61,1,3,18,1,9,10,3,24,20
30075,0,61,1,3,18,1,9,10,6,15,21
30078,1,61,1,3,18,1,9,10,6,21,24
30080,1,61,1,3,18,1,9,10,6,21,26
30086,0,61,2,6,28,1,15,0,6,34,0
30087,1,61,2,6,28,1,15,0,6,34,1
30088,1,61,2,6,28,1,15,0,18,40,2
30089,1,61,2,6,28,1,15,0,18,40,3
30091,0,61,2,6,28,1,15,0,12,28,5
30092,1,61,2,6,28,1,15,0,18,40,6
30093,0,61,2,6,28,1,15,0,6,34,7
30095,1,61,2,6,28,1,15,0,6,28,9
30097,1,61,2,6,28,1,15,0,12,34,11
30098,0,61,2,6,28,1,15,0,6,34,12
30108,1,61,2,6,28,1,15,0,6,28,17
30109,1,61,2,6,28,1,15,0,6,40,18
30110,1,61,2,6,28,1,15,0,12,40,19
30113,1,61,2,6,28,1,15,0,12,40,22
30114,1,61,2,6,28,1,15,0,18,40,23
30116,1,61,2,6,28,1,15,0,6,28,25
30117,0,61,2,6,28,1,15,0,6,34,26
30124,1,61,3,3,28,0,18,5,3,31,1
30125,0,61,3,3,28,0,18,5,6,25,2
30126,1,61,3,3,28,0,18,5,9,34,3
30128,1,61,3,3,28,0,18,5,6,34,5
30129,0,61,3,3,28,0,18,5,9,25,6
30130,0,61,3,3,28,0,18,5,3,25,7
30132,1,61,3,3,28,0,18,5,3,31,9
30134,1,61,3,3,28,0,18,5,6,34,11
30137,1,61,3,3,28,0,18,5,3,31,14
30138,1,61,3,3,28,0,18,5,3,34,15
30152,1,61,3,3,28,0,18,5,3,34,19
30154,1,61,3,3,28,0,18,5,6,31,21
30155,1,61,3,3,28,0,18,5,3,31,22
30158,0,61,3,3,28,0,18,5,3,25,25
30159,1,61,3,3,28,0,18,5,3,31,26
30165,1,61,4,6,18,1,15,15,6,30,0
30166,1,61,4,6,18,1,15,15,6,18,1
30167,1,61,4,6,18,1,15,15,6,24,2
30169,1,61,4,6,18,1,15,15,6,30,4
30170,0,61,4,6,18,1,15,15,12,12,5
30171,1,61,4,6,18,1,15,15,12,24,6
30172,1,61,4,6,18,1,15,15,6,30,7
30174,0,61,4,6,18,1,15,15,12,12,9
30176,1,61,4,6,18,1,15,15,6,24,11
30179,1,61,4,6,18,1,15,15,6,18,14
30196,1,61,4,6,18,1,15,15,12,24,16
30199,1,61,4,6,18,1,15,15,12,24,19
30200,1,61,4,6,18,1,15,15,12,30,20
30201,0,61,4,6,18,1,15,15,6,12,21
30202,0,61,4,6,18,1,15,15,6,24,22
30205,0,61,4,6,18,1,15,15,6,18,25
30206,0,61,4,6,18,1,15,15,6,24,26
30212,1,61,5,3,23,0,15,10,9,29,0
30213,1,61,5,3,23,0,15,10,6,29,1
30214,1,61,5,3,23,0,15,10,3,23,2
30216,1,61,5,3,23,0,15,10,6,26,4
30217,1,61,5,3,23,0,15,10,6,26,5
30219,1,61,5,3,23,0,15,10,9,29,7
30220,1,61,5,3,23,0,15,10,3,23,8
30221,1,61,5,3,23,0,15,10,6,29,9
30224,1,61,5,3,23,0,15,10,9,29,12
30249,1,61,5,3,23,0,15,10,9,29,17
30251,0,61,5,3,23,0,15,10,3,23,19
30252,0,61,5,3,23,0,15,10,9,20,20
30253,0,61,5,3,23,0,15,10,6,20,21
30254,1,61,5,3,23,0,15,10,3,29,22
30256,0,61,5,3,23,0,15,10,6,20,24
30258,1,61,5,3,23,0,15,10,3,23,26
30264,1,61,6,6,28,0,12,5,12,34,0
30265,1,61,6,6,28,0,12,5,18,40,1
30266,0,61,6,6,28,0,12,5,6,34,2
30268,1,61,6,6,28,0,12,5,12,40,4
30269,0,61,6,6,28,0,12,5,12,28,5
30270,0,61,6,6,28,0,12,5,18,22,6
30271,1,61,6,6,28,0,12,5,18,40,7
30273,1,61,6,6,28,0,12,5,12,34,9
30274,1,61,6,6,28,0,12,5,6,28,10
30282,1,61,6,6,28,0,12,5,6,40,13
30286,1,61,6,6,28,0,12,5,18,40,17
30287,1,61,6,6,28,0,12,5,12,40,18
30289,1,61,6,6,28,0,12,5,6,34,20
30291,1,61,6,6,28,0,12,5,6,28,22
30292,0,61,6,6,28,0,12,5,6,34,23
30295,1,61,6,6,28,0,12,5,18,40,26
30301,0,61,7,3,18,1,9,15,3,18,0
30302,1,61,7,3,18,1,9,15,6,24,1
30303,1,61,7,3,18,1,9,15,3,18,2
30304,1,61,7,3,18,1,9,15,9,24,3
30306,0,61,7,3,18,1,9,15,3,18,5
30307,0,61,7,3,18,1,9,15,6,15,6
30308,1,61,7,3,18,1,9,15,3,21,7
30336,0,61,7,3,18,1,9,15,3,18,10
30339,0,61,7,3,18,1,9,15,6,18,13
30340,0,61,7,3,18,1,9,15,6,18,14
30342,1,61,7,3,18,1,9,15,3,21,16
30345,1,61,7,3,18,1,9,15,6,24,19
30346,0,61,7,3,18,1,9,15,9,15,20
30347,1,61,7,3,18,1,9,15,6,24,21
30348,0,61,7,3,18,1,9,15,3,15,22
30351,1,61,7,3,18,1,9,15,3,21,25
30352,1,61,7,3,18,1,9,15,9,24,26
30358,0,61,8,6,23,1,9,10,6,17,0
30359,0,61,8,6,23,1,9,10,12,23,1
30360,1,61,8,6,23,1,9,10,12,29,2
30362,1,61,8,6,23,1,9,10,18,35,4
30363,1,61,8,6,23,1,9,10,12,29,5
30364,0,61,8,6,23,1,9,10,6,23,6
30365,1,61,8,6,23,1,9,10,12,29,7
30384,1,61,8,6,23,1,9,10,6,35,11
30385,1,61,8,6,23,1,9,10,18,35,12
30387,1,61,8,6,23,1,9,10,6,23,14
30389,1,61,8,6,23,1,9,10,6,23,16
30390,0,61,8,6,23,1,9,10,18,17,17
30392,1,61,8,6,23,1,9,10,18,35,19
30394,1,61,8,6,23,1,9,10,12,35,21
30395,1,61,8,6,23,1,9,10,6,35,22
30397,1,61,8,6,23,1,9,10,6,23,24
30405,1,61,9,3,28,0,12,5,6,31,0
30406,0,61,9,3,28,0,12,5,3,25,1
30407,1,61,9,3,28,0,12,5,3,34,2
30408,1,61,9,3,28,0,12,5,3,34,3
30410,0,61,9,3,28,0,12,5,3,28,5
30411,1,61,9,3,28,0,12,5,3,28,6
30413,1,61,9,3,28,0,12,5,6,34,8
30414,1,61,9,3,28,0,12,5,3,28,9
30434,1,61,9,3,28,0,12,5,6,34,14
30435,1,61,9,3,28,0,12,5,3,34,15
30437,1,61,9,3,28,0,12,5,3,28,17
30440,0,61,9,3,28,0,12,5,3,28,20
30442,0,61,9,3,28,0,12,5,3,28,22
30443,1,61,9,3,28,0,12,5,9,34,23
30444,1,61,9,3,28,0,12,5,3,34,24
30446,0,61,9,3,28,0,12,5,6,25,26
30452,1,61,10,3,23,0,12,15,9,29,0
30453,0,61,10,3,23,0,12,15,9,20,1
30454,0,61,10,3,23,0,12,15,3,26,2
30455,1,61,10,3,23,0,12,15,6,29,3
30457,1,61,10,3,23,0,12,15,3,26,5
30458,0,61,10,3,23,0,12,15,6,20,6
30459,1,61,10,3,23,0,12,15,6,29,7
30461,0,61,10,3,23,0,12,15,6,23,9
30486,1,61,10,3,23,0,12,15,9,29,14
30487,1,61,10,3,23,0,12,15,6,29,15
30489,1,61,10,3,23,0,12,15,3,29,17
30490,1,61,10,3,23,0,12,15,3,29,18
30492,1,61,10,3,23,0,12,15,6,26,20
30494,1,61,10,3,23,0,12,15,3,29,22
30495,1,61,10,3,23,0,12,15,6,29,23
30497,1,61,10,3,23,0,12,15,9,29,25
30498,1,61,10,3,23,0,12,15,6,29,26
30504,0,62,0,6,18,0,9,15,6,24,0
30505,1,62,0,6,18,0,9,15,12,24,1
30506,1,62,0,6,18,0,9,15,12,30,2
30507,1,62,0,6,18,0,9,15,12,24,3
30508,0,62,0,6,18,0,9,15,6,18,4
30512,1,62,0,6,18,0,9,15,18,30,8
30534,0,62,0,6,18,0,9,15,6,12,10
30537,0,62,0,6,18,0,9,15,12,12,13
30538,1,62,0,6,18,0,9,15,12,30,14
30540,1,62,0,6,18,0,9,15,12,24,16
30541,1,62,0,6,18,0,9,15,6,24,17
30542,1,62,0,6,18,0,9,15,6,24,18
30543,0,62,0,6,18,0,9,15,12,12,19
30546,1,62,0,6,18,0,9,15,12,30,22
30549,1,62,0,6,18,0,9,15,12,30,25
30550,1,62,0,6,18,0,9,15,6,18,26
30556,0,62,1,3,28,1,12,5,6,25,0
30557,0,62,1,3,28,1,12,5,3,25,1
30558,0,62,1,3,28,1,12,5,6,28,2
30560,1,62,1,3,28,1,12,5,3,31,4
30561,1,62,1,3,28,1,12,5,6,34,5
30562,1,62,1,3,28,1,12,5,6,34,6
30564,0,62,1,3,28,1,12,5,3,28,8
30565,0,62,1,3,28,1,12,5,3,31,9
30567,0,62,1,3,28,1,12,5,9,25,11
30580,1,62,1,3,28,1,12,5,3,34,14
30583,0,62,1,3,28,1,12,5,6,28,17
30584,1,62,1,3,28,1,12,5,3,28,18
30585,0,62,1,3,28,1,12,5,6,25,19
30587,0,62,1,3,28,1,12,5,3,25,21
30588,1,62,1,3,28,1,12,5,3,31,22
30590,1,62,1,3,28,1,12,5,3,31,24
30592,1,62,1,3,28,1,12,5,3,34,26
30598,1,62,2,3,23,0,15,10,3,23,0
30599,1,62,2,3,23,0,15,10,9,29,1
30600,1,62,2,3,23,0,15,10,6,26,2
30601,1,62,2,3,23,0,15,10,9,29,3
30603,1,62,2,3,23,0,15,10,3,26,5
30604,1,62,2,3,23,0,15,10,9,29,6
30605,0,62,2,3,23,0,15,10,3,20,7
30607,1,62,2,3,23,0,15,10,3,29,9
30608,1,62,2,3,23,0,15,10,9,29,10
30610,0,62,2,3,23,0,15,10,6,20,12
30611,1,62,2,3,23,0,15,10,9,29,13
30624,0,62,2,3,23,0,15,10,3,23,16
30626,0,62,2,3,23,0,15,10,3,20,18
30629,1,62,2,3,23,0,15,10,9,29,21
30630,0,62,2,3,23,0,15,10,3,20,22
30632,1,62,2,3,23,0,15,10,9,29,24
30634,1,62,2,3,23,0,15,10,3,29,26
30640,1,62,3,6,23,1,9,5,18,35,0
30641,1,62,3,6,23,1,9,5,12,35,1
30642,0,62,3,6,23,1,9,5,18,17,2
30643,1,62,3,6,23,1,9,5,6,35,3
30645,0,62,3,6,23,1,9,5,6,23,5
30648,1,62,3,6,23,1,9,5,6,23,8
30665,1,62,3,6,23,1,9,5,6,35,10
30667,1,62,3,6,23,1,9,5,12,35,12
30669,0,62,3,6,23,1,9,5,12,23,14
30671,0,62,3,6,23,1,9,5,6,17,16
30672,0,62,3,6,23,1,9,5,6,29,17
30673,1,62,3,6,23,1,9,5,18,35,18
30674,1,62,3,6,23,1,9,5,12,35,19
30677,1,62,3,6,23,1,9,5,18,35,22
30678,0,62,3,6,23,1,9,5,6,29,23
30679,1,62,3,6,23,1,9,5,6,29,24
30680,1,62,3,6,23,1,9,5,6,35,25
30687,0,62,4,6,28,1,12,15,12,22,0
30688,1,62,4,6,28,1,12,15,6,28,1
30689,0,62,4,6,28,1,12,15,18,22,2
30691,0,62,4,6,28,1,12,15,6,28,4
30692,1,62,4,6,28,1,12,15,18,40,5
30694,1,62,4,6,28,1,12,15,6,40,7
30695,1,62,4,6,28,1,12,15,12,40,8
30716,1,62,4,6,28,1,12,15,18,40,14
30717,1,62,4,6,28,1,12,15,6,40,15
30719,0,62,4,6,28,1,12,15,6,28,17
30721,1,62,4,6,28,1,12,15,18,40,19
30722,1,62,4,6,28,1,12,15,6,34,20
30723,1,62,4,6,28,1,12,15,12,40,21
30725,0,62,4,6,28,1,12,15,12,22,23
30726,1,62,4,6,28,1,12,15,6,28,24
30727,1,62,4,6,28,1,12,15,12,34,25
30734,0,62,5,3,18,0,12,15,6,18,0
30735,0,62,5,3,18,0,12,15,9,15,1
30736,1,62,5,3,18,0,12,15,6,21,2
30738,1,62,5,3,18,0,12,15,3,24,4
30739,1,62,5,3,18,0,12,15,6,24,5
30740,0,62,5,3,18,0,12,15,6,18,6
30741,1,62,5,3,18,0,12,15,3,18,7
30743,1,62,5,3,18,0,12,15,3,24,9
30745,1,62,5,3,18,0,12,15,3,21,11
30772,1,62,5,3,18,0,12,15,9,24,13
30774,1,62,5,3,18,0,12,15,6,21,15
30775,1,62,5,3,18,0,12,15,3,24,16
30778,0,62,5,3,18,0,12,15,9,15,19
30780,1,62,5,3,18,0,12,15,9,24,21
30782,1,62,5,3,18,0,12,15,3,21,23
30784,1,62,5,3,18,0,12,15,3,21,25
30785,1,62,5,3,18,0,12,15,6,24,26
30791,0,62,6,3,28,0,15,10,6,28,0
30792,0,62,6,3,28,0,15,10,6,28,1
30793,0,62,6,3,28,0,15,10,3,25,2
30794,0,62,6,3,28,0,15,10,3,28,3
30796,0,62,6,3,28,0,15,10,6,25,5
30798,0,62,6,3,28,0,15,10,3,28,7
30799,1,62,6,3,28,0,15,10,6,34,8
30801,0,62,6,3,28,0,15,10,3,31,10
30802,1,62,6,3,28,0,15,10,3,28,11
30803,0,62,6,3,28,0,15,10,3,25,12
30805,1,62,6,3,28,0,15,10,3,34,14
30827,0,62,6,3,28,0,15,10,3,28,16
30830,0,62,6,3,28,0,15,10,3,31,19
30832,1,62,6,3,28,0,15,10,3,31,21
30833,1,62,6,3,28,0,15,10,6,31,22
30835,1,62,6,3,28,0,15,10,6,34,24
30836,0,62,6,3,28,0,15,10,3,25,25
30843,1,62,7,6,23,1,9,5,6,29,0
30844,0,62,7,6,23,1,9,5,6,23,1
30845,1,62,7,6,23,1,9,5,12,29,2
30846,0,62,7,6,23,1,9,5,6,29,3
30848,0,62,7,6,23,1,9,5,18,17,5
30849,0,62,7,6,23,1,9,5,6,23,6
30858,0,62,7,6,23,1,9,5,18,17,10
30860,0,62,7,6,23,1,9,5,6,29,12
30862,0,62,7,6,23,1,9,5,6,17,14
30864,1,62,7,6,23,1,9,5,12,29,16
30865,1,62,7,6,23,1,9,5,6,29,17
30866,0,62,7,6,23,1,9,5,12,23,18
30868,0,62,7,6,23,1,9,5,6,29,20
30869,1,62,7,6,23,1,9,5,12,29,21
30871,0,62,7,6,23,1,9,5,6,29,23
30874,1,62,7,6,23,1,9,5,12,29,26
30880,0,62,8,3,18,1,18,0,9,15,0
30881,1,62,8,3,18,1,18,0,3,21,1
30882,0,62,8,3,18,1,18,0,3,15,2
30884,1,62,8,3,18,1,18,0,6,24,4
30885,1,62,8,3,18,1,18,0,3,21,5
30886,1,62,8,3,18,1,18,0,3,21,6
30887,1,62,8,3,18,1,18,0,3,18,7
30889,1,62,8,3,18,1,18,0,3,18,9
30890,1,62,8,3,18,1,18,0,6,24,10
30893,1,62,8,3,18,1,18,0,3,21,13
30894,1,62,8,3,18,1,18,0,3,18,14
30895,1,62,8,3,18,1,18,0,3,24,15
30896,1,62,8,3,18,1,18,0,3,18,16
30906,0,62,8,3,18,1,18,0,3,15,21
30908,1,62,8,3,18,1,18,0,3,18,23
30909,1,62,8,3,18,1,18,0,3,24,24
